FID,OID_1,lon,lat,time,content,tags,FID_1,BoroCode,BoroName,CountyFIPS,NTACode,NTAName,Shape_Leng,Shape_Area
115,"1,524",-73.967791000000005,40.768985000000001,Tue Nov 11 16:35:42 +0000 2014,"@OutnumberedFNC @HARRISFAULKNER @SandraSmithFox @AndreaTantaros  My @HuffingtonPost piece on USS Cole
http://t.co/pA10z7Oy0G
#VeteransDay",['VeteransDay'],32,1,Manhattan,061,MN40,Upper East Side-Carnegie Hill,"23,778.406405000002000","20,065,329.087200001000000"
116,"1,527",-73.968857000000000,40.766404999999999,Tue Nov 11 16:33:38 +0000 2014,"@ehasselbeck @foxandfriends @FoxNews My @HuffingtonPost piece on the USS Cole
http://t.co/pA10z7Oy0G",[],32,1,Manhattan,061,MN40,Upper East Side-Carnegie Hill,"23,778.406405000002000","20,065,329.087200001000000"
117,"1,743",-73.965903999999995,40.762580000000000,Tue Nov 11 17:43:31 +0000 2014,@SarahCzym hahaha it'll say brockton tonight ðŸ˜,[],32,1,Manhattan,061,MN40,Upper East Side-Carnegie Hill,"23,778.406405000002000","20,065,329.087200001000000"
118,"1,837",-73.963346999999999,40.775170000000003,Tue Nov 11 18:06:51 +0000 2014,"I'm at The Mark Restaurant by Jean-Georges in New York, NY https://t.co/eePY2F4p2H",[],32,1,Manhattan,061,MN40,Upper East Side-Carnegie Hill,"23,778.406405000002000","20,065,329.087200001000000"
119,"1,924",-73.960614000000007,40.770454000000001,Tue Nov 11 18:32:17 +0000 2014,"@billclinton My @HuffingtonPost story about the brave men and women of the USS Cole
http://t.co/pA10z7Oy0G",[],32,1,Manhattan,061,MN40,Upper East Side-Carnegie Hill,"23,778.406405000002000","20,065,329.087200001000000"
120,"1,963",-73.965078000000005,40.774974000000000,Tue Nov 11 18:50:22 +0000 2014,"A big thank you to the brave men &amp; women who served &amp; continue to serve! And a special shout out to my gpa Paul,WWII vet &amp; Bday boy todayðŸ’šðŸ‡ºðŸ‡¸",[],32,1,Manhattan,061,MN40,Upper East Side-Carnegie Hill,"23,778.406405000002000","20,065,329.087200001000000"
121,"1,975",-73.965131999999997,40.769841999999997,Tue Nov 11 18:51:25 +0000 2014,"GODDAMN

MOTHER NATURE DONE SLAYED ME #NiceWeather",['NiceWeather'],32,1,Manhattan,061,MN40,Upper East Side-Carnegie Hill,"23,778.406405000002000","20,065,329.087200001000000"
122,"2,106",-73.955162999999999,40.786441000000003,Thu Nov 13 17:08:35 +0000 2014,"Picking up our princess.... (@ Diller Quaile School of Music in New York, NY) http://t.co/X27KNzP8Gi",[],32,1,Manhattan,061,MN40,Upper East Side-Carnegie Hill,"23,778.406405000002000","20,065,329.087200001000000"
123,"2,152",-73.970800999999994,40.766466000000001,Thu Nov 13 17:18:57 +0000 2014,Join me Nov 20th 6-8pm as I moderate the #art &amp; #design panel for #HolidayHouseNYC #AnEssentialEnergy.â€¦ http://t.co/zHX4dTsM6F,"['art', 'design', 'HolidayHouseNYC', 'AnEssentialEnergy']",32,1,Manhattan,061,MN40,Upper East Side-Carnegie Hill,"23,778.406405000002000","20,065,329.087200001000000"
124,184,-73.973962000000000,40.651076000000003,Sun Nov 09 02:50:24 +0000 2014,@3Dingo @AP omg I think you might have just won the Internet,[],33,3,Brooklyn,047,BK40,Windsor Terrace,"19,033.540162500001000","14,041,611.820499999000000"
125,244,-73.981191999999993,40.659494000000002,Sun Nov 09 02:59:10 +0000 2014,"There is Nothing Here Please Go Away, 2012, #DavidLynch #TheUnifiedField @ Pennsylvania Academy ofâ€¦ http://t.co/RxMraZgLF2","['DavidLynch', 'TheUnifiedField']",33,3,Brooklyn,047,BK40,Windsor Terrace,"19,033.540162500001000","14,041,611.820499999000000"
126,255,-73.973956999999999,40.651063999999998,Sun Nov 09 03:04:21 +0000 2014,""@Jaden_Boone: 10 Sexual Positions Women Don't Like: #2 The Erotic Accordian http://t.co/a1LVt8X9ch"" excludin 10 theyr gitmo torture methods,[],33,3,Brooklyn,047,BK40,Windsor Terrace,"19,033.540162500001000","14,041,611.820499999000000"
127,328,-73.983097999999998,40.657660999999997,Sun Nov 09 03:16:59 +0000 2014,@EddieSoNY @BrandonHundreds all of those theaters on the first floor are all new man!,[],33,3,Brooklyn,047,BK40,Windsor Terrace,"19,033.540162500001000","14,041,611.820499999000000"
128,427,-73.977232999999998,40.651915000000002,Sun Nov 09 03:36:49 +0000 2014,ðŸŒ http://t.co/WdkLaQK6Rc,[],33,3,Brooklyn,047,BK40,Windsor Terrace,"19,033.540162500001000","14,041,611.820499999000000"
129,658,-73.973973000000001,40.651066999999998,Sun Nov 09 04:19:13 +0000 2014,@HuffPostWeird why not just make the urinal now? People are gonna go if theyre gotta go.,[],33,3,Brooklyn,047,BK40,Windsor Terrace,"19,033.540162500001000","14,041,611.820499999000000"
130,"2,124",-73.978718000000001,40.657223999999999,Thu Nov 13 17:17:53 +0000 2014,"#tbt 1 year ago today @kapitalK_ made his @bbox_radio debut spinnin hot funk records on OTRRH.
http://t.co/KRJcFMlvmM http://t.co/I8GD9konev",['tbt'],33,3,Brooklyn,047,BK40,Windsor Terrace,"19,033.540162500001000","14,041,611.820499999000000"
131,811,-73.896372000000000,40.816479000000001,Sun Nov 09 04:41:56 +0000 2014,@ms_790 Ø§Ù„Ù„Ù‡ ÙŠØ®Ù„ÙŠÙ‡Ù… Ù„Ùƒ Ø§Ø°Ø§ ÙÙ‰ Ø§Ù„Ù…ÙˆØ¶ÙˆØ¹ Ø§Ù„Ø§Ù… Ø§ÙƒÙŠØ¯ Ø§Ù†Ø§ Ù…Ø¹Ùƒ Ø¨Ø³ Ø§Ù„Ø§Ø®Øª ÙŠØ¹Ù†Ù‰ðŸ˜‡ðŸ˜‡ð,[],36,2,Bronx,005,BX27,Hunts Point,"44,778.618987599999000","49,734,670.451399997000000"
132,"1,129",-73.885975000000002,40.817126999999999,Tue Nov 11 14:39:59 +0000 2014,@DealMethToKids i just dont give any fucks lol. Idc,[],36,2,Bronx,005,BX27,Hunts Point,"44,778.618987599999000","49,734,670.451399997000000"
133,"1,405",-73.896376000000004,40.816595999999997,Tue Nov 11 15:58:12 +0000 2014,ðŸ˜ŠØµØ¨Ø§Ø­ Ø§Ù„Ø®ÙŠØ±,[],36,2,Bronx,005,BX27,Hunts Point,"44,778.618987599999000","49,734,670.451399997000000"
134,"2,227",-73.898262000000003,40.807890999999998,Thu Nov 13 17:47:28 +0000 2014,I just stepped into coffee heaven ðŸ˜â˜•ï¸,[],36,2,Bronx,005,BX27,Hunts Point,"44,778.618987599999000","49,734,670.451399997000000"
135,"1,670",-73.844577999999998,40.695213000000003,Tue Nov 11 17:14:03 +0000 2014,@Luke5SOS hello,[],38,4,Queens,081,QN54,Richmond Hill,"33,791.570394599999000","50,978,897.744999997000000"
136,164,-73.922828999999993,40.831322000000000,Sun Nov 09 02:46:46 +0000 2014,#CrooksOnDaBeat ðŸ’¯ðŸ’¯ðŸ’¯ðŸ’¯â˜ï¸â˜ï¸â˜ï¸ @ MOG 400BLOK http://t.co/yM79JRmvgT,['CrooksOnDaBeat'],39,2,Bronx,005,BX63,West Concourse,"28,550.694835099999000","19,369,213.372400001000000"
137,29,-73.895928999999995,40.752398999999997,Sun Nov 09 02:17:20 +0000 2014,Acabo de publicar una foto @ BQE Billiards &amp; Bar http://t.co/yrlqiSda7j,[],40,4,Queens,081,QN28,Jackson Heights,"29,422.792288400000000","47,854,895.898900002000000"
138,683,-73.884625999999997,40.758623999999998,Sun Nov 09 04:23:20 +0000 2014,I deff wanna get my next tatt before the year ends!,[],40,4,Queens,081,QN28,Jackson Heights,"29,422.792288400000000","47,854,895.898900002000000"
139,"1,401",-73.892394999999993,40.748064999999997,Tue Nov 11 15:57:08 +0000 2014,"Everytime I walk into a white brick loft space, Love On Top plays at 11 inside the depths of my mind.",[],40,4,Queens,081,QN28,Jackson Heights,"29,422.792288400000000","47,854,895.898900002000000"
140,"1,643",-73.877824000000004,40.767102999999999,Tue Nov 11 17:06:46 +0000 2014,Bed is a safe place ðŸ’¤ðŸ™ˆ http://t.co/VhTE3G0acJ,[],40,4,Queens,081,QN28,Jackson Heights,"29,422.792288400000000","47,854,895.898900002000000"
141,"1,726",-73.877776999999995,40.767068999999999,Tue Nov 11 17:34:14 +0000 2014,I WANNA GO TO TIMES SQUAREðŸ˜­ðŸ’”,[],40,4,Queens,081,QN28,Jackson Heights,"29,422.792288400000000","47,854,895.898900002000000"
142,"1,997",-73.884782999999999,40.764809000000000,Tue Nov 11 19:01:45 +0000 2014,After leaving me in a room for a hour she asks me for my I.D says you have to be 18 years old to work here and says sorry bye,[],40,4,Queens,081,QN28,Jackson Heights,"29,422.792288400000000","47,854,895.898900002000000"
143,"2,024",-73.877799999999993,40.756309999999999,Thu Nov 13 16:30:25 +0000 2014,@Khunnie0624 @0430yes @taeccool @jun2dakay @2pmagreement211â€¦ â™« ì´ë³„ì—¬í–‰ Goodbye Trip by 2PM (at Glenbriar) â€” https://t.co/4u3y76eeWH,[],40,4,Queens,081,QN28,Jackson Heights,"29,422.792288400000000","47,854,895.898900002000000"
144,"2,243",-73.887054000000006,40.749873999999998,Thu Nov 13 17:46:56 +0000 2014,Why is it so cold ðŸ˜­ðŸ˜­ I need a getaway ASAP !! Who's with it,[],40,4,Queens,081,QN28,Jackson Heights,"29,422.792288400000000","47,854,895.898900002000000"
145,73,-73.952641000000000,40.636183000000003,Sun Nov 09 02:31:15 +0000 2014,What ever happen to Trinidad James ??,[],41,3,Brooklyn,047,BK42,Flatbush,"38,737.852618299999000","45,254,811.404100001000000"
146,135,-73.949667000000005,40.633499999999998,Sun Nov 09 02:40:32 +0000 2014,"Sweet&amp;smokey steak with lemon pepper zucchini medallions and a red potato, bacon, and red pepper hash.â€¦ http://t.co/tq4KVPK80z",[],41,3,Brooklyn,047,BK42,Flatbush,"38,737.852618299999000","45,254,811.404100001000000"
147,283,-73.957051000000007,40.628900999999999,Sun Nov 09 03:08:41 +0000 2014,"I love the family bond, love Cam &amp; Reggie's relationship, love the fact that beautiful dark skin women are featured #SurvivorsRemorse ðŸ‘",['SurvivorsRemorse'],41,3,Brooklyn,047,BK42,Flatbush,"38,737.852618299999000","45,254,811.404100001000000"
148,346,-73.945806000000005,40.634524999999996,Sun Nov 09 03:23:43 +0000 2014,Suicide -by fabolous ðŸ”¥,[],41,3,Brooklyn,047,BK42,Flatbush,"38,737.852618299999000","45,254,811.404100001000000"
149,375,-73.967276999999996,40.639845999999999,Sun Nov 09 03:25:58 +0000 2014,Homework is done....easy lorna @ Sycamore Bar And Flowershop http://t.co/d9e1DYHQNa,[],41,3,Brooklyn,047,BK42,Flatbush,"38,737.852618299999000","45,254,811.404100001000000"
150,438,-73.962621999999996,40.649487999999998,Sun Nov 09 03:37:20 +0000 2014,You Can Love Me or Hate Me But Never Forget Me'ðŸ’žðŸ˜‹,[],41,3,Brooklyn,047,BK42,Flatbush,"38,737.852618299999000","45,254,811.404100001000000"
151,503,-73.958327999999995,40.637456000000000,Sun Nov 09 03:46:39 +0000 2014,@DeJLoaf 4's up ? what does your 4 mean?,[],41,3,Brooklyn,047,BK42,Flatbush,"38,737.852618299999000","45,254,811.404100001000000"
152,510,-73.962621999999996,40.649487999999998,Sun Nov 09 03:53:53 +0000 2014,I Laughed'â¤,[],41,3,Brooklyn,047,BK42,Flatbush,"38,737.852618299999000","45,254,811.404100001000000"
153,561,-73.962621999999996,40.649487999999998,Sun Nov 09 03:57:29 +0000 2014,Pussy Jealous'â¤,[],41,3,Brooklyn,047,BK42,Flatbush,"38,737.852618299999000","45,254,811.404100001000000"
154,"1,051",-73.945367000000005,40.638497999999998,Sun Nov 09 05:33:55 +0000 2014,"""@KiaraMitch11: If you not really living this life 
Don't rap about it"" â—â—â—",[],41,3,Brooklyn,047,BK42,Flatbush,"38,737.852618299999000","45,254,811.404100001000000"
155,"1,126",-73.956841999999995,40.640425999999998,Tue Nov 11 14:37:24 +0000 2014,"@M_Simonyan Ð½Ðµ Ð¿Ð»Ð°Ñ‡ÑŒ, Ð¿Ñ€Ð¾Ð´Ð¾Ð»Ð¶Ð°Ð¹ Ð²Ñ€Ð°Ñ‚ÑŒ Ð½Ð° ÑÐ²Ð¾ÐµÐ¹ Ñ‚ÐµÑ€Ñ€Ð¸Ñ‚Ð¾Ñ€Ð¸Ð¸... Ð¢Ð°Ð¼ Ð¿Ñ€Ð¸Ð²ÐµÑÑ‚Ð²ÑƒÐµÑ‚ÑÑ..",[],41,3,Brooklyn,047,BK42,Flatbush,"38,737.852618299999000","45,254,811.404100001000000"
156,"1,586",-73.949438999999998,40.637397000000000,Tue Nov 11 16:50:43 +0000 2014,Late nights &amp; early mornings,[],41,3,Brooklyn,047,BK42,Flatbush,"38,737.852618299999000","45,254,811.404100001000000"
157,"1,620",-73.951454999999996,40.631495000000001,Tue Nov 11 17:00:03 +0000 2014,Twinning unplanned. #teammaroon3 @ Brooklyn College http://t.co/dV0i47gcla,['teammaroon3'],41,3,Brooklyn,047,BK42,Flatbush,"38,737.852618299999000","45,254,811.404100001000000"
158,"1,808",-73.951927999999995,40.635551999999997,Tue Nov 11 17:57:31 +0000 2014,I am so funny,[],41,3,Brooklyn,047,BK42,Flatbush,"38,737.852618299999000","45,254,811.404100001000000"
159,"1,912",-73.968511000000007,40.634363000000000,Tue Nov 11 18:31:15 +0000 2014,Per kto floket e gjata,[],41,3,Brooklyn,047,BK42,Flatbush,"38,737.852618299999000","45,254,811.404100001000000"
160,"2,219",-73.960825999999997,40.635226000000003,Thu Nov 13 17:43:21 +0000 2014,"They are confirmed to be filming near my apartment

They also towed my car",[],41,3,Brooklyn,047,BK42,Flatbush,"38,737.852618299999000","45,254,811.404100001000000"
161,97,-73.973453000000006,40.792921000000000,Sun Nov 09 02:35:53 +0000 2014,Introducing the Norwegian version of Kesha: http://t.co/aOJ0jqMMeE,[],42,1,Manhattan,061,MN12,Upper West Side,"29,158.132580599999000","34,381,053.123899996000000"
162,200,-73.979108999999994,40.783447000000002,Sun Nov 09 02:55:32 +0000 2014,"I'm at Blondies in New York, NY https://t.co/Bd0e6pFKB3",[],42,1,Manhattan,061,MN12,Upper West Side,"29,158.132580599999000","34,381,053.123899996000000"
163,237,-73.980894000000006,40.780544999999996,Sun Nov 09 03:00:13 +0000 2014,"Nick Offerman live! (at @BeaconTheatre in New York, NY) https://t.co/1Hus774R6N",[],42,1,Manhattan,061,MN12,Upper West Side,"29,158.132580599999000","34,381,053.123899996000000"
164,286,-73.973039999999997,40.781717999999998,Sun Nov 09 03:11:49 +0000 2014,"Hacked the universe, now I am exhausted.",[],42,1,Manhattan,061,MN12,Upper West Side,"29,158.132580599999000","34,381,053.123899996000000"
165,304,-73.973125999999993,40.780949999999997,Sun Nov 09 03:13:20 +0000 2014,Beautiful event arthurbackal @hanklanemusic @fusionlighting fredmarcusstudio. Amazing night. @â€¦ http://t.co/L5oqJpBDdh,[],42,1,Manhattan,061,MN12,Upper West Side,"29,158.132580599999000","34,381,053.123899996000000"
166,413,-73.968079000000003,40.798122999999997,Sun Nov 09 03:32:08 +0000 2014,"When the zombie apocalypse occurs, I only need a 16mm Bolex.The last record of human existence will be on film. #Filmmaker, #cinematographer","['Filmmaker', 'cinematographer']",42,1,Manhattan,061,MN12,Upper West Side,"29,158.132580599999000","34,381,053.123899996000000"
167,558,-73.975746999999998,40.786642999999998,Sun Nov 09 03:59:36 +0000 2014,"Fried chicken with French toast
å—æ–¹å‚³çµ±ç¾Žé£Ÿï¼Œç‚¸é›žåŠ æ³•å¼åå¸

#southernfood #nyc #jacobspickle #fried #friedchickenâ€¦ http://t.co/iXKLjBlkER","['southernfood', 'nyc', 'jacobspickle', 'fried', 'friedchicken']",42,1,Manhattan,061,MN12,Upper West Side,"29,158.132580599999000","34,381,053.123899996000000"
168,652,-73.977671000000001,40.786869000000003,Sun Nov 09 04:15:07 +0000 2014,I feel like I'm going to get home and my kids will have aged 30 years,[],42,1,Manhattan,061,MN12,Upper West Side,"29,158.132580599999000","34,381,053.123899996000000"
169,679,-73.977630000000005,40.785196999999997,Sun Nov 09 04:22:50 +0000 2014,@Stefagornorrhea I'm DYING at that relevance gif ðŸ˜‚ðŸ˜‚ðŸ˜‚,[],42,1,Manhattan,061,MN12,Upper West Side,"29,158.132580599999000","34,381,053.123899996000000"
170,757,-73.980665000000002,40.780656999999998,Sun Nov 09 04:34:16 +0000 2014,Bill Maher stand up w @mahleebitme :) #nyc #nycf @ The Beacon Theatre http://t.co/X6KOzHJIzk,"['nyc', 'nycf']",42,1,Manhattan,061,MN12,Upper West Side,"29,158.132580599999000","34,381,053.123899996000000"
171,833,-73.976343000000000,40.782127000000003,Sun Nov 09 04:48:19 +0000 2014,Walked up to the theater 2 min til &amp; bought cheap seats for Broadway show. Worth it.,[],42,1,Manhattan,061,MN12,Upper West Side,"29,158.132580599999000","34,381,053.123899996000000"
172,874,-73.980665000000002,40.780656999999998,Sun Nov 09 05:01:43 +0000 2014,"Love you, mean it. @ The Beacon Theatre http://t.co/DplaDE3nUU",[],42,1,Manhattan,061,MN12,Upper West Side,"29,158.132580599999000","34,381,053.123899996000000"
